ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Veb Variation Gallery Images,Swatches Attributes,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
2325,variable,vintage-blue-regular-fit-mid-rise-clean-look-stretchable-denim,Vintage Blue Regular Fit Mid-Rise Clean Look Stretchable Denim,1,0,visible,,"you know that magic shade of a vintage jean, the one you＊ve hoped to score at the flea market for years? the one with that perfect shade of indigo that feels like a saturday from decades ago?\n\nMid Blue medium wash 5-pocket Mid-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops.\n\nFRENCH CROWN Jean is cut for contemporary style and infused with stretch for extra mobility. This styled denim comes with elevated finishes and differentiated modern details, and is made with Performance advanced stretch technology for ultimate comfort and maximum mobility. With an exquisite hand-feel and beautiful drape, you＊ll want to wear them every day. Whether you wear them with a matching t-shirt or pair them with your favorite Shirt, you＊re sure to make a smart impression.\n\nIn addition to being constructed from Imported Superior Fabrics, French crown Jeans are built with top quality components and thoughtful construction. All our Jeans are having greater versatility and superior shape for your Legs.\n<ul>\n 	<li>98% cotton and 2% elastane: it＊s really tough and abrasion-resistant. The fabric has a great 4-way stretch allowing unrestricted movement in any activity.</li>\n 	<li>Construction: Triple chain stitch in high-stress areas for flexibility and to make the construction as tough as the fabric. The pockets have reinforced entry for durability and high quality YKK zippers are used throughout.</li>\n 	<li>mid waited back to stay respectable and to keep you warm</li>\n 	<li>Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears</li>\n 	<li>Light to Medium weight fabric. Made for all climates</li>\n 	<li><img class=""alignnone wp-image-2256 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/9bce67da48bc03db70791d7142cef9aa-1.png"" alt="""" width=""730.59"" height=""1434"" /></li>\n 	<li><img class=""alignnone wp-image-2257 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/17acb537d6e2bb1d4f17defa79798ab2-1.png"" alt="""" width=""790"" height=""608"" /></li>\n</ul>",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/169ddd4f2999f77bd96916f79f3dc874.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/75e1c93a32532633d81ac56b0ded4c55.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/30.59eb5762adb490dae90465def11b875b.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/983eed6ff3185a8eee49f98cda7e130.590.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/ae068bebc4cfc1c87ca175aa855f710f.jpg",,,,,,,,,0,,,Size,"32, 34, 36, 38, 40",1,0,,,,
2331,variation,vintage-blue-regular-fit-mid-rise-clean-look-stretchable-denim-32,Vintage Blue Regular Fit Mid-Rise Clean Look Stretchable Denim - 32,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20.88,,,,,,,vintage-blue-regular-fit-mid-rise-clean-look-stretchable-denim,,,,,,2,,,Size,32,,0,,,,
2332,variation,vintage-blue-regular-fit-mid-rise-clean-look-stretchable-denim-34,Vintage Blue Regular Fit Mid-Rise Clean Look Stretchable Denim - 34,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20.88,,,,,,,vintage-blue-regular-fit-mid-rise-clean-look-stretchable-denim,,,,,,3,,,Size,34,,0,,,,
2333,variation,vintage-blue-regular-fit-mid-rise-clean-look-stretchable-denim-36,Vintage Blue Regular Fit Mid-Rise Clean Look Stretchable Denim - 36,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20.88,,,,,,,vintage-blue-regular-fit-mid-rise-clean-look-stretchable-denim,,,,,,4,,,Size,36,,0,,,,
2334,variation,vintage-blue-regular-fit-mid-rise-clean-look-stretchable-denim-38,Vintage Blue Regular Fit Mid-Rise Clean Look Stretchable Denim - 38,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20.88,,,,,,,vintage-blue-regular-fit-mid-rise-clean-look-stretchable-denim,,,,,,5,,,Size,38,,0,,,,
2338,variation,vintage-blue-regular-fit-mid-rise-clean-look-stretchable-denim-40,Vintage Blue Regular Fit Mid-Rise Clean Look Stretchable Denim - 40,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20.88,,,,,,,vintage-blue-regular-fit-mid-rise-clean-look-stretchable-denim,,,,,,1,,,Size,40,,0,,,,
2340,variation,charcoal-trouser-with-beige-overcheck-30,Charcoal Trouser with Beige Overcheck - 30,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,21.99,,,,,,,charcoal-trouser-with-beige-overcheck,,,,,,1,,,SIZE,30,,0,,,,
2341,variation,charcoal-trouser-with-beige-overcheck-32,Charcoal Trouser with Beige Overcheck - 32,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,21.99,,,,,,,charcoal-trouser-with-beige-overcheck,,,,,,2,,,SIZE,32,,0,,,,
2342,variation,charcoal-trouser-with-beige-overcheck-34,Charcoal Trouser with Beige Overcheck - 34,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,21.99,,,,,,,charcoal-trouser-with-beige-overcheck,,,,,,3,,,SIZE,34,,0,,,,
2343,variation,charcoal-trouser-with-beige-overcheck-36,Charcoal Trouser with Beige Overcheck - 36,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,21.99,,,,,,,charcoal-trouser-with-beige-overcheck,,,,,,4,,,SIZE,36,,0,,,,
2344,variation,charcoal-trouser-with-beige-overcheck-38,Charcoal Trouser with Beige Overcheck - 38,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,21.99,,,,,,,charcoal-trouser-with-beige-overcheck,,,,,,5,,,SIZE,38,,0,,,,
2345,variation,charcoal-trouser-with-beige-overcheck-40,Charcoal Trouser with Beige Overcheck - 40,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,21.99,,,,,,,charcoal-trouser-with-beige-overcheck,,,,,,6,,,SIZE,40,,0,,,,
2346,variation,charcoal-trouser-with-beige-overcheck-42,Charcoal Trouser with Beige Overcheck - 42,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,21.99,,,,,,,charcoal-trouser-with-beige-overcheck,,,,,,7,,,SIZE,42,,0,,,,
2347,variation,charcoal-trouser-with-beige-overcheck-44,Charcoal Trouser with Beige Overcheck - 44,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,21.99,,,,,,,charcoal-trouser-with-beige-overcheck,,,,,,8,,,SIZE,44,,0,,,,
2348,variation,charcoal-trouser-with-beige-overcheck-46,Charcoal Trouser with Beige Overcheck - 46,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,21.99,,,,,,,charcoal-trouser-with-beige-overcheck,,,,,,9,,,SIZE,46,,0,,,,
2349,variation,mens-yellow-double-breasted-peak-lapel-winter-jacket-36,Men's yellow double breasted peak lapel winter jacket. - 36,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.99,,,,,,,mens-yellow-double-breasted-peak-lapel-winter-jacket,,,,,,1,,,SIZE,36,,0,,,,
2330.59,variation,mens-yellow-double-breasted-peak-lapel-winter-jacket-38,Men's yellow double breasted peak lapel winter jacket. - 38,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.99,,,,,,,mens-yellow-double-breasted-peak-lapel-winter-jacket,,,,,,2,,,SIZE,38,,0,,,,
2351,variation,mens-yellow-double-breasted-peak-lapel-winter-jacket-40,Men's yellow double breasted peak lapel winter jacket. - 40,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.99,,,,,,,mens-yellow-double-breasted-peak-lapel-winter-jacket,,,,,,3,,,SIZE,40,,0,,,,
2352,variation,mens-yellow-double-breasted-peak-lapel-winter-jacket-42,Men's yellow double breasted peak lapel winter jacket. - 42,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.99,,,,,,,mens-yellow-double-breasted-peak-lapel-winter-jacket,,,,,,4,,,SIZE,42,,0,,,,
2353,variation,mens-yellow-double-breasted-peak-lapel-winter-jacket-44,Men's yellow double breasted peak lapel winter jacket. - 44,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.99,,,,,,,mens-yellow-double-breasted-peak-lapel-winter-jacket,,,,,,5,,,SIZE,44,,0,,,,
2354,variation,mens-yellow-double-breasted-peak-lapel-winter-jacket-46,Men's yellow double breasted peak lapel winter jacket. - 46,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.99,,,,,,,mens-yellow-double-breasted-peak-lapel-winter-jacket,,,,,,6,,,SIZE,46,,0,,,,
2355,variation,mens-yellow-double-breasted-peak-lapel-winter-jacket-48,Men's yellow double breasted peak lapel winter jacket. - 48,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.99,,,,,,,mens-yellow-double-breasted-peak-lapel-winter-jacket,,,,,,7,,,SIZE,48,,0,,,,
2356,variation,mens-yellow-double-breasted-peak-lapel-winter-jacket-30.59,Men's yellow double breasted peak lapel winter jacket. - 30.59,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.99,,,,,,,mens-yellow-double-breasted-peak-lapel-winter-jacket,,,,,,8,,,SIZE,30.59,,0,,,,
2360,variable,mens-purple-2pcs-double-breasted-suit,Men's purple 2pcs double breasted suit.,1,0,visible,,"Color:?Purple\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Four?buttons on the front, Two buttons on the chest, 3 side pockets, dot seam, pointed collar suit, straight-leg trousers.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2256 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/9bce67da48bc03db70791d7142cef9aa-1.png"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2257 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/17acb537d6e2bb1d4f17defa79798ab2-1.png"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,,,0,0,,,,,0,,,,Custom suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/3675552d8379cf56933de537e1086dc2.jpg,,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
2364,variation,mens-purple-2pcs-double-breasted-suit-36,Men's purple 2pcs double breasted suit. - 36,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33.88,,,,,,,mens-purple-2pcs-double-breasted-suit,,,,,,0,,,Size US/UK,36,,0,,,,
2365,variation,mens-purple-2pcs-double-breasted-suit-38,Men's purple 2pcs double breasted suit. - 38,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33.88,,,,,,,mens-purple-2pcs-double-breasted-suit,,,,,,0,,,Size US/UK,38,,0,,,,
2366,variation,mens-purple-2pcs-double-breasted-suit-40,Men's purple 2pcs double breasted suit. - 40,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33.88,,,,,,,mens-purple-2pcs-double-breasted-suit,,,,,,0,,,Size US/UK,40,,0,,,,
2367,variation,mens-purple-2pcs-double-breasted-suit-42,Men's purple 2pcs double breasted suit. - 42,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33.88,,,,,,,mens-purple-2pcs-double-breasted-suit,,,,,,0,,,Size US/UK,42,,0,,,,
2368,variation,mens-purple-2pcs-double-breasted-suit-44,Men's purple 2pcs double breasted suit. - 44,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33.88,,,,,,,mens-purple-2pcs-double-breasted-suit,,,,,,0,,,Size US/UK,44,,0,,,,
2369,variation,mens-purple-2pcs-double-breasted-suit-46,Men's purple 2pcs double breasted suit. - 46,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33.88,,,,,,,mens-purple-2pcs-double-breasted-suit,,,,,,0,,,Size US/UK,46,,0,,,,
2370,variation,mens-purple-2pcs-double-breasted-suit-48,Men's purple 2pcs double breasted suit. - 48,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33.88,,,,,,,mens-purple-2pcs-double-breasted-suit,,,,,,0,,,Size US/UK,48,,0,,,,
2371,variation,mens-purple-2pcs-double-breasted-suit-30.59,Men's purple 2pcs double breasted suit. - 30.59,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33.88,,,,,,,mens-purple-2pcs-double-breasted-suit,,,,,,0,,,Size US/UK,30.59,,0,,,,
2372,variable,mens-red-2pcs-double-breasted-suit,Men's red 2pcs double breasted suit.,1,0,visible,,"Color:?Red\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Four?buttons on the front, Two buttons on the chest, 3 side pockets, dot seam, pointed collar suit, straight-leg trousers.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />\n\n&nbsp;",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/b30.5984cd4e53a2075ccaf623923992c25.jpg,,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
2375,variation,mens-red-2pcs-double-breasted-suit-36,Men's red 2pcs double breasted suit. - 36,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,31.99,,,,,,,mens-red-2pcs-double-breasted-suit,,,,,,0,,,Size US/UK,36,,0,,,,
2376,variation,mens-red-2pcs-double-breasted-suit-38,Men's red 2pcs double breasted suit. - 38,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,31.99,,,,,,,mens-red-2pcs-double-breasted-suit,,,,,,0,,,Size US/UK,38,,0,,,,
2377,variation,mens-red-2pcs-double-breasted-suit-40,Men's red 2pcs double breasted suit. - 40,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,31.99,,,,,,,mens-red-2pcs-double-breasted-suit,,,,,,0,,,Size US/UK,40,,0,,,,
2378,variation,mens-red-2pcs-double-breasted-suit-42,Men's red 2pcs double breasted suit. - 42,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,31.99,,,,,,,mens-red-2pcs-double-breasted-suit,,,,,,0,,,Size US/UK,42,,0,,,,
2379,variation,mens-red-2pcs-double-breasted-suit-44,Men's red 2pcs double breasted suit. - 44,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,31.99,,,,,,,mens-red-2pcs-double-breasted-suit,,,,,,0,,,Size US/UK,44,,0,,,,
2380,variation,mens-red-2pcs-double-breasted-suit-46,Men's red 2pcs double breasted suit. - 46,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,31.99,,,,,,,mens-red-2pcs-double-breasted-suit,,,,,,0,,,Size US/UK,46,,0,,,,
2381,variation,mens-red-2pcs-double-breasted-suit-48,Men's red 2pcs double breasted suit. - 48,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,31.99,,,,,,,mens-red-2pcs-double-breasted-suit,,,,,,0,,,Size US/UK,48,,0,,,,
2382,variation,mens-red-2pcs-double-breasted-suit-30.59,Men's red 2pcs double breasted suit. - 30.59,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,31.99,,,,,,,mens-red-2pcs-double-breasted-suit,,,,,,0,,,Size US/UK,30.59,,0,,,,
2383,variable,mens-blue-double-breasted-2pcs-suit,Men's blue double breasted 2pcs suit.,1,0,visible,,"Color:?Blue\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Four?buttons on the front, Two buttons on the chest, 3 side pockets, dot seam, pointed collar suit, straight-leg trousers.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2256 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/9bce67da48bc03db70791d7142cef9aa-1.png"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2257 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/17acb537d6e2bb1d4f17defa79798ab2-1.png"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/415f4ae7e3fb162ee8a90b2128df456c.jpg,,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
2386,variation,mens-blue-double-breasted-2pcs-suit-36,Men's blue double breasted 2pcs suit. - 36,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,38.69,,,,,,,mens-blue-double-breasted-2pcs-suit,,,,,,1,,,Size US/UK,36,,0,,,,
2387,variation,mens-blue-double-breasted-2pcs-suit-38,Men's blue double breasted 2pcs suit. - 38,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,38.69,,,,,,,mens-blue-double-breasted-2pcs-suit,,,,,,2,,,Size US/UK,38,,0,,,,
2388,variation,mens-blue-double-breasted-2pcs-suit-40,Men's blue double breasted 2pcs suit. - 40,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,38.69,,,,,,,mens-blue-double-breasted-2pcs-suit,,,,,,3,,,Size US/UK,40,,0,,,,
2389,variation,mens-blue-double-breasted-2pcs-suit-42,Men's blue double breasted 2pcs suit. - 42,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,38.69,,,,,,,mens-blue-double-breasted-2pcs-suit,,,,,,4,,,Size US/UK,42,,0,,,,
2390,variation,mens-blue-double-breasted-2pcs-suit-44,Men's blue double breasted 2pcs suit. - 44,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,38.69,,,,,,,mens-blue-double-breasted-2pcs-suit,,,,,,5,,,Size US/UK,44,,0,,,,
2391,variation,mens-blue-double-breasted-2pcs-suit-46,Men's blue double breasted 2pcs suit. - 46,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,38.69,,,,,,,mens-blue-double-breasted-2pcs-suit,,,,,,6,,,Size US/UK,46,,0,,,,
2392,variation,mens-blue-double-breasted-2pcs-suit-48,Men's blue double breasted 2pcs suit. - 48,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,38.69,,,,,,,mens-blue-double-breasted-2pcs-suit,,,,,,7,,,Size US/UK,48,,0,,,,
2393,variation,mens-blue-double-breasted-2pcs-suit-30.59,Men's blue double breasted 2pcs suit. - 30.59,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,38.69,,,,,,,mens-blue-double-breasted-2pcs-suit,,,,,,8,,,Size US/UK,30.59,,0,,,,
2394,variable,mens-light-blue-double-breasted-2pcs-suit,Men's light blue double breasted 2pcs suit.,1,0,visible,,"Color:?Light-Blue\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Four?buttons on the front, Two buttons on the chest, 3 side pockets, dot seam, pointed collar suit, straight-leg trousers.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/1368231a3c98cf665e0979e875a91996.jpg,,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
2397,variation,mens-light-blue-double-breasted-2pcs-suit-36,Men's light blue double breasted 2pcs suit. - 36,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.62,,,,,,,mens-light-blue-double-breasted-2pcs-suit,,,,,,0,,,Size US/UK,36,,0,,,,
2398,variation,mens-light-blue-double-breasted-2pcs-suit-38,Men's light blue double breasted 2pcs suit. - 38,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.62,,,,,,,mens-light-blue-double-breasted-2pcs-suit,,,,,,0,,,Size US/UK,38,,0,,,,
2399,variation,mens-light-blue-double-breasted-2pcs-suit-40,Men's light blue double breasted 2pcs suit. - 40,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.62,,,,,,,mens-light-blue-double-breasted-2pcs-suit,,,,,,0,,,Size US/UK,40,,0,,,,
2400,variation,mens-light-blue-double-breasted-2pcs-suit-42,Men's light blue double breasted 2pcs suit. - 42,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.62,,,,,,,mens-light-blue-double-breasted-2pcs-suit,,,,,,0,,,Size US/UK,42,,0,,,,
2401,variation,mens-light-blue-double-breasted-2pcs-suit-44,Men's light blue double breasted 2pcs suit. - 44,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.62,,,,,,,mens-light-blue-double-breasted-2pcs-suit,,,,,,0,,,Size US/UK,44,,0,,,,
2402,variation,mens-light-blue-double-breasted-2pcs-suit-46,Men's light blue double breasted 2pcs suit. - 46,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.62,,,,,,,mens-light-blue-double-breasted-2pcs-suit,,,,,,0,,,Size US/UK,46,,0,,,,
2403,variation,mens-light-blue-double-breasted-2pcs-suit-48,Men's light blue double breasted 2pcs suit. - 48,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.62,,,,,,,mens-light-blue-double-breasted-2pcs-suit,,,,,,0,,,Size US/UK,48,,0,,,,
2404,variation,mens-light-blue-double-breasted-2pcs-suit-30.59,Men's light blue double breasted 2pcs suit. - 30.59,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.62,,,,,,,mens-light-blue-double-breasted-2pcs-suit,,,,,,0,,,Size US/UK,30.59,,0,,,,
2405,variable,mens-navy-blue-double-breasted-peak-lapel-2pcs-suit,Men's navy blue double breasted peak lapel 2pcs suit.,1,0,visible,,"Color:?Navy Blue\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Four?button on the front,?3?side pockets,?wide?peak lapel,?straight-leg?pant.\n\nFit: Classic Cut\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2256 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/9bce67da48bc03db70791d7142cef9aa-1.png"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2257 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/17acb537d6e2bb1d4f17defa79798ab2-1.png"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/09d38b998f41fb26f9c96adf3671d048.jpg,,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
2408,variation,mens-navy-blue-double-breasted-peak-lapel-2pcs-suit-,Men's navy blue double breasted peak lapel 2pcs suit.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,38.43,,,,,,,mens-navy-blue-double-breasted-peak-lapel-2pcs-suit,,,,,,1,,,Size US/UK,,,0,,,,
2411,variable,mens-yellow-double-breasted-2pcs-suit,Men's yellow double breasted 2pcs suit.,1,0,visible,,"Color:?Yellow\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Four?buttons on the front, Two buttons on the chest, 3 side pockets, dot seam, pointed collar suit, straight-leg trousers.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2256 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/9bce67da48bc03db70791d7142cef9aa-1.png"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2257 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/17acb537d6e2bb1d4f17defa79798ab2-1.png"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/ed0855e64782d62832efb797b4633083.jpg,,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
2414,variation,mens-yellow-double-breasted-2pcs-suit-,Men's yellow double breasted 2pcs suit.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,39.59,,,,,,,mens-yellow-double-breasted-2pcs-suit,,,,,,1,,,Size US/UK,,,0,,,,
